# cell_size_um=20.0, domain_size_um=1500.0, description="Spheroid pattern with 4000 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
23,31,Growth_Arrest,false,true,true
6,52,Growth_Arrest,false,false,true
66,34,Proliferation,true,true,true
51,30,Growth_Arrest,false,true,true
40,21,Proliferation,true,true,true
50,16,Proliferation,true,true,false
44,40,Proliferation,true,false,true
72,38,Growth_Arrest,false,true,true
32,34,Proliferation,true,false,true
19,65,Growth_Arrest,false,true,false
10,19,Growth_Arrest,false,false,true
68,52,Growth_Arrest,false,false,true
64,32,Proliferation,true,true,true
21,41,Growth_Arrest,false,true,true
27,68,Proliferation,true,true,true
10,18,Growth_Arrest,false,false,false
44,54,Proliferation,true,true,true
24,6,Proliferation,true,true,false
67,35,Proliferation,true,true,true
50,6,Proliferation,true,false,true
41,51,Proliferation,true,false,true
47,44,Growth_Arrest,false,false,true
20,26,Proliferation,true,true,true
37,21,Proliferation,true,true,false
11,49,Proliferation,true,false,false
30,61,Proliferation,true,true,false
36,24,Growth_Arrest,false,false,true
46,39,Proliferation,true,true,false
18,47,Proliferation,true,false,false
6,31,Proliferation,true,true,false
61,43,Growth_Arrest,false,true,false
45,10,Proliferation,true,false,true
48,28,Proliferation,true,true,true
17,60,Proliferation,true,true,true
8,26,Proliferation,true,true,false
30,52,Proliferation,true,true,false
57,15,Proliferation,true,false,true
66,46,Proliferation,true,true,false
32,9,Proliferation,true,false,false
49,8,Growth_Arrest,false,false,true
42,60,Growth_Arrest,false,false,true
2,43,Proliferation,true,false,false
38,50,Growth_Arrest,false,true,false
53,53,Proliferation,true,true,false
16,12,Proliferation,true,true,false
12,16,Proliferation,true,true,true
35,67,Proliferation,true,false,false
28,51,Growth_Arrest,false,true,false
54,35,Proliferation,true,true,false
18,45,Proliferation,true,true,true
31,37,Proliferation,true,true,false
68,40,Growth_Arrest,false,true,false
52,16,Proliferation,true,false,false
50,18,Proliferation,true,false,false
70,42,Proliferation,true,false,false
42,29,Proliferation,true,false,true
63,47,Proliferation,true,true,false
30,62,Proliferation,true,false,true
69,23,Growth_Arrest,false,false,false
24,13,Growth_Arrest,false,true,false
45,16,Proliferation,true,true,true
31,13,Proliferation,true,false,false
15,48,Growth_Arrest,false,false,false
50,22,Growth_Arrest,false,false,true
58,40,Proliferation,true,true,true
23,33,Proliferation,true,false,true
54,13,Proliferation,true,true,false
