# origin=center, cell_size_um=20.0, domain_size_um=1500.0, description="Spheroid pattern with 500 cells (centre of mass exactly at the domain centre)"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
0,0,Proliferation,true,false,true
1,0,Proliferation,true,true,true
-1,0,Proliferation,true,false,false
0,1,Proliferation,true,false,true
0,-1,Proliferation,true,true,true
1,-1,Proliferation,true,false,true
-1,1,Proliferation,true,true,false
1,1,Proliferation,true,false,false
-1,-1,Proliferation,true,false,true
2,0,Proliferation,true,false,false
-2,0,Proliferation,true,true,false
0,2,Proliferation,true,false,false
0,-2,Proliferation,true,false,true
1,-2,Growth_Arrest,false,false,true
-1,2,Growth_Arrest,false,true,false
2,-1,Growth_Arrest,false,true,false
-2,1,Growth_Arrest,false,false,true
2,1,Growth_Arrest,false,true,true
-2,-1,Growth_Arrest,false,false,false
1,2,Growth_Arrest,false,true,false
-1,-2,Growth_Arrest,false,false,false
2,-2,Growth_Arrest,false,false,true
-2,2,Growth_Arrest,false,false,true
2,2,Growth_Arrest,false,false,true
-2,-2,Growth_Arrest,false,true,false
3,0,Growth_Arrest,false,true,true
-3,0,Growth_Arrest,false,true,true
0,3,Growth_Arrest,false,true,true
0,-3,Growth_Arrest,false,false,false
1,-3,Growth_Arrest,false,false,false
-1,3,Growth_Arrest,false,false,false
3,-1,Growth_Arrest,false,true,false
-3,1,Growth_Arrest,false,false,true
3,1,Growth_Arrest,false,false,true
-3,-1,Growth_Arrest,false,false,true
1,3,Growth_Arrest,false,true,false
-1,-3,Growth_Arrest,false,false,true
2,-3,Growth_Arrest,false,true,true
-2,3,Growth_Arrest,false,true,false
3,-2,Growth_Arrest,false,false,false
-3,2,Growth_Arrest,false,true,true
3,2,Growth_Arrest,false,false,false
-3,-2,Growth_Arrest,false,false,false
2,3,Growth_Arrest,false,true,true
-2,-3,Growth_Arrest,false,true,false
4,0,Growth_Arrest,false,false,true
-4,0,Growth_Arrest,false,true,true
0,4,Growth_Arrest,false,true,false
0,-4,Growth_Arrest,false,true,false
1,-4,Growth_Arrest,false,false,false
-1,4,Growth_Arrest,false,false,true
4,-1,Growth_Arrest,false,false,true
-4,1,Growth_Arrest,false,true,false
4,1,Growth_Arrest,false,false,true
-4,-1,Growth_Arrest,false,false,false
1,4,Growth_Arrest,false,false,false
-1,-4,Growth_Arrest,false,true,true
3,-3,Growth_Arrest,false,true,true
-3,3,Growth_Arrest,false,true,false
3,3,Growth_Arrest,false,true,true
-3,-3,Growth_Arrest,false,true,true
2,-4,Growth_Arrest,false,false,false
-2,4,Growth_Arrest,false,false,false
4,-2,Growth_Arrest,false,true,true
-4,2,Growth_Arrest,false,false,true
4,2,Growth_Arrest,false,false,false
-4,-2,Growth_Arrest,false,false,false
2,4,Growth_Arrest,false,true,false
-2,-4,Growth_Arrest,false,true,true
3,-4,Growth_Arrest,false,false,true
-3,4,Growth_Arrest,false,true,false
4,-3,Growth_Arrest,false,false,false
-4,3,Growth_Arrest,false,false,false
5,0,Growth_Arrest,false,true,true
-5,0,Growth_Arrest,false,false,false
4,3,Growth_Arrest,false,true,false
-4,-3,Growth_Arrest,false,false,false
3,4,Growth_Arrest,false,true,false
-3,-4,Growth_Arrest,false,true,true
0,5,Growth_Arrest,false,false,true
0,-5,Growth_Arrest,false,false,true
1,-5,Growth_Arrest,false,true,true
-1,5,Growth_Arrest,false,false,true
5,-1,Growth_Arrest,false,false,false
-5,1,Growth_Arrest,false,false,true
5,1,Growth_Arrest,false,true,false
-5,-1,Growth_Arrest,false,true,false
1,5,Growth_Arrest,false,true,false
-1,-5,Growth_Arrest,false,true,false
2,-5,Growth_Arrest,false,true,false
-2,5,Growth_Arrest,false,false,false
5,-2,Growth_Arrest,false,true,true
-5,2,Growth_Arrest,false,false,true
5,2,Growth_Arrest,false,true,true
-5,-2,Growth_Arrest,false,true,false
2,5,Growth_Arrest,false,false,true
-2,-5,Growth_Arrest,false,true,true
4,-4,Growth_Arrest,false,false,false
-4,4,Growth_Arrest,false,true,true
4,4,Growth_Arrest,false,true,true
-4,-4,Growth_Arrest,false,true,false
3,-5,Growth_Arrest,false,false,true
-3,5,Growth_Arrest,false,true,false
5,-3,Growth_Arrest,false,false,true
-5,3,Growth_Arrest,false,false,false
5,3,Growth_Arrest,false,true,true
-5,-3,Growth_Arrest,false,true,false
3,5,Growth_Arrest,false,true,false
-3,-5,Growth_Arrest,false,false,true
6,0,Growth_Arrest,false,true,true
-6,0,Growth_Arrest,false,true,true
0,6,Growth_Arrest,false,false,false
0,-6,Growth_Arrest,false,false,false
1,-6,Growth_Arrest,false,true,false
-1,6,Growth_Arrest,false,true,true
6,-1,Growth_Arrest,false,true,true
-6,1,Growth_Arrest,false,true,false
6,1,Growth_Arrest,false,false,true
-6,-1,Growth_Arrest,false,false,false
1,6,Growth_Arrest,false,true,false
-1,-6,Growth_Arrest,false,true,true
2,-6,Growth_Arrest,false,true,false
-2,6,Growth_Arrest,false,false,true
6,-2,Growth_Arrest,false,false,true
-6,2,Growth_Arrest,false,true,true
6,2,Growth_Arrest,false,false,false
-6,-2,Growth_Arrest,false,true,false
2,6,Growth_Arrest,false,false,true
-2,-6,Growth_Arrest,false,true,true
4,-5,Growth_Arrest,false,true,false
-4,5,Growth_Arrest,false,true,true
5,-4,Growth_Arrest,false,false,true
-5,4,Growth_Arrest,false,true,true
5,4,Growth_Arrest,false,true,true
-5,-4,Growth_Arrest,false,false,false
4,5,Growth_Arrest,false,true,true
-4,-5,Growth_Arrest,false,true,true
3,-6,Growth_Arrest,false,true,true
-3,6,Growth_Arrest,false,true,true
6,-3,Growth_Arrest,false,true,true
-6,3,Growth_Arrest,false,true,false
6,3,Growth_Arrest,false,false,false
-6,-3,Growth_Arrest,false,true,false
3,6,Growth_Arrest,false,false,true
-3,-6,Growth_Arrest,false,false,true
7,0,Growth_Arrest,false,false,false
-7,0,Growth_Arrest,false,true,false
0,7,Growth_Arrest,false,false,true
0,-7,Growth_Arrest,false,true,false
1,-7,Growth_Arrest,false,true,false
-1,7,Growth_Arrest,false,false,true
5,-5,Growth_Arrest,false,true,true
-5,5,Growth_Arrest,false,true,true
7,-1,Growth_Arrest,false,true,false
-7,1,Growth_Arrest,false,true,false
7,1,Growth_Arrest,false,false,false
-7,-1,Growth_Arrest,false,false,true
5,5,Growth_Arrest,false,true,true
-5,-5,Growth_Arrest,false,false,false
1,7,Growth_Arrest,false,false,false
-1,-7,Growth_Arrest,false,true,true
4,-6,Growth_Arrest,false,true,false
-4,6,Growth_Arrest,false,true,true
6,-4,Growth_Arrest,false,true,true
-6,4,Growth_Arrest,false,false,false
6,4,Growth_Arrest,false,false,true
-6,-4,Growth_Arrest,false,false,false
4,6,Growth_Arrest,false,false,false
-4,-6,Growth_Arrest,false,true,true
2,-7,Growth_Arrest,false,false,false
-2,7,Growth_Arrest,false,false,false
7,-2,Growth_Arrest,false,false,false
-7,2,Growth_Arrest,false,false,true
7,2,Growth_Arrest,false,true,false
-7,-2,Growth_Arrest,false,false,true
2,7,Growth_Arrest,false,true,true
-2,-7,Growth_Arrest,false,true,false
3,-7,Growth_Arrest,false,false,true
-3,7,Growth_Arrest,false,false,true
7,-3,Growth_Arrest,false,true,true
-7,3,Growth_Arrest,false,false,true
7,3,Growth_Arrest,false,false,true
-7,-3,Growth_Arrest,false,true,false
3,7,Growth_Arrest,false,true,true
-3,-7,Growth_Arrest,false,false,false
5,-6,Growth_Arrest,false,false,false
-5,6,Growth_Arrest,false,false,true
6,-5,Growth_Arrest,false,false,false
-6,5,Growth_Arrest,false,true,false
6,5,Growth_Arrest,false,true,false
-6,-5,Growth_Arrest,false,false,true
5,6,Growth_Arrest,false,true,true
-5,-6,Growth_Arrest,false,true,true
8,0,Growth_Arrest,false,false,false
-8,0,Growth_Arrest,false,true,true
0,8,Growth_Arrest,false,true,false
0,-8,Growth_Arrest,false,false,true
1,-8,Growth_Arrest,false,false,true
-1,8,Growth_Arrest,false,true,false
4,-7,Growth_Arrest,false,true,true
-4,7,Growth_Arrest,false,false,true
7,-4,Growth_Arrest,false,true,true
-7,4,Growth_Arrest,false,false,true
8,-1,Growth_Arrest,false,false,false
-8,1,Growth_Arrest,false,true,false
8,1,Growth_Arrest,false,false,true
-8,-1,Growth_Arrest,false,true,true
7,4,Growth_Arrest,false,true,false
-7,-4,Growth_Arrest,false,false,false
4,7,Growth_Arrest,false,true,true
-4,-7,Growth_Arrest,false,true,true
1,8,Growth_Arrest,false,false,false
-1,-8,Growth_Arrest,false,false,true
2,-8,Growth_Arrest,false,false,true
-2,8,Growth_Arrest,false,false,false
8,-2,Growth_Arrest,false,false,true
-8,2,Growth_Arrest,false,true,false
8,2,Growth_Arrest,false,false,true
-8,-2,Growth_Arrest,false,false,true
2,8,Growth_Arrest,false,true,false
-2,-8,Growth_Arrest,false,false,true
6,-6,Growth_Arrest,false,false,false
-6,6,Growth_Arrest,false,true,true
6,6,Growth_Arrest,false,true,true
-6,-6,Growth_Arrest,false,false,false
3,-8,Growth_Arrest,false,true,true
-3,8,Growth_Arrest,false,false,true
8,-3,Growth_Arrest,false,false,false
-8,3,Growth_Arrest,false,false,false
8,3,Growth_Arrest,false,false,false
-8,-3,Growth_Arrest,false,false,true
3,8,Growth_Arrest,false,true,true
-3,-8,Growth_Arrest,false,true,false
5,-7,Growth_Arrest,false,false,true
-5,7,Growth_Arrest,false,false,true
7,-5,Growth_Arrest,false,false,true
-7,5,Growth_Arrest,false,false,true
7,5,Growth_Arrest,false,true,true
-7,-5,Growth_Arrest,false,false,true
5,7,Growth_Arrest,false,true,true
-5,-7,Growth_Arrest,false,true,true
4,-8,Growth_Arrest,false,false,true
-4,8,Growth_Arrest,false,true,true
8,-4,Growth_Arrest,false,false,false
-8,4,Growth_Arrest,false,true,true
8,4,Growth_Arrest,false,false,true
-8,-4,Growth_Arrest,false,false,false
4,8,Growth_Arrest,false,false,false
-4,-8,Growth_Arrest,false,true,false
9,0,Growth_Arrest,false,true,true
-9,0,Growth_Arrest,false,true,true
0,9,Growth_Arrest,false,false,true
0,-9,Growth_Arrest,false,true,false
1,-9,Growth_Arrest,false,true,true
-1,9,Growth_Arrest,false,true,true
9,-1,Growth_Arrest,false,true,false
-9,1,Growth_Arrest,false,true,true
9,1,Growth_Arrest,false,false,false
-9,-1,Growth_Arrest,false,false,true
1,9,Growth_Arrest,false,true,false
-1,-9,Growth_Arrest,false,true,false
2,-9,Growth_Arrest,false,true,true
-2,9,Growth_Arrest,false,true,false
6,-7,Growth_Arrest,false,false,false
-6,7,Growth_Arrest,false,false,true
7,-6,Growth_Arrest,false,true,true
-7,6,Growth_Arrest,false,true,true
9,-2,Growth_Arrest,false,true,true
-9,2,Growth_Arrest,false,true,false
9,2,Growth_Arrest,false,false,false
-9,-2,Growth_Arrest,false,true,true
7,6,Growth_Arrest,false,false,true
-7,-6,Growth_Arrest,false,true,false
6,7,Growth_Arrest,false,false,true
-6,-7,Growth_Arrest,false,true,true
2,9,Growth_Arrest,false,true,true
-2,-9,Growth_Arrest,false,true,true
5,-8,Growth_Arrest,false,true,false
-5,8,Growth_Arrest,false,false,false
8,-5,Growth_Arrest,false,true,true
-8,5,Growth_Arrest,false,true,false
8,5,Growth_Arrest,false,false,false
-8,-5,Growth_Arrest,false,false,true
5,8,Growth_Arrest,false,false,false
-5,-8,Growth_Arrest,false,true,false
3,-9,Growth_Arrest,false,true,true
-3,9,Growth_Arrest,false,false,true
9,-3,Growth_Arrest,false,true,true
-9,3,Growth_Arrest,false,false,true
9,3,Growth_Arrest,false,false,false
-9,-3,Growth_Arrest,false,false,true
3,9,Growth_Arrest,false,false,false
-3,-9,Growth_Arrest,false,true,false
4,-9,Growth_Arrest,false,false,false
-4,9,Growth_Arrest,false,false,false
9,-4,Growth_Arrest,false,false,true
-9,4,Growth_Arrest,false,false,false
9,4,Growth_Arrest,false,true,false
-9,-4,Growth_Arrest,false,true,false
4,9,Growth_Arrest,false,false,false
-4,-9,Growth_Arrest,false,false,false
7,-7,Growth_Arrest,false,false,false
-7,7,Growth_Arrest,false,false,false
7,7,Growth_Arrest,false,false,false
-7,-7,Growth_Arrest,false,true,true
6,-8,Growth_Arrest,false,false,true
-6,8,Growth_Arrest,false,true,false
8,-6,Growth_Arrest,false,true,true
-8,6,Growth_Arrest,false,false,false
10,0,Growth_Arrest,false,true,true
-10,0,Growth_Arrest,false,false,false
8,6,Growth_Arrest,false,false,false
-8,-6,Growth_Arrest,false,true,false
6,8,Growth_Arrest,false,false,true
-6,-8,Growth_Arrest,false,false,false
0,10,Growth_Arrest,false,true,true
0,-10,Growth_Arrest,false,true,true
1,-10,Growth_Arrest,false,false,false
-1,10,Growth_Arrest,false,true,false
10,-1,Growth_Arrest,false,false,false
-10,1,Growth_Arrest,false,false,false
10,1,Growth_Arrest,false,false,false
-10,-1,Growth_Arrest,false,false,true
1,10,Growth_Arrest,false,true,true
-1,-10,Growth_Arrest,false,true,false
2,-10,Growth_Arrest,false,false,true
-2,10,Growth_Arrest,false,true,true
10,-2,Growth_Arrest,false,false,false
-10,2,Growth_Arrest,false,false,false
10,2,Growth_Arrest,false,true,true
-10,-2,Growth_Arrest,false,false,true
2,10,Growth_Arrest,false,true,false
-2,-10,Growth_Arrest,false,false,false
5,-9,Growth_Arrest,false,false,false
-5,9,Growth_Arrest,false,false,false
9,-5,Growth_Arrest,false,false,true
-9,5,Growth_Arrest,false,false,true
9,5,Growth_Arrest,false,false,true
-9,-5,Growth_Arrest,false,false,false
5,9,Growth_Arrest,false,true,true
-5,-9,Growth_Arrest,false,true,false
3,-10,Growth_Arrest,false,false,true
-3,10,Growth_Arrest,false,true,true
10,-3,Growth_Arrest,false,true,false
-10,3,Growth_Arrest,false,true,false
10,3,Growth_Arrest,false,false,false
-10,-3,Growth_Arrest,false,true,false
3,10,Growth_Arrest,false,false,true
-3,-10,Growth_Arrest,false,false,true
7,-8,Growth_Arrest,false,false,false
-7,8,Growth_Arrest,false,true,false
8,-7,Growth_Arrest,false,false,false
-8,7,Growth_Arrest,false,false,true
8,7,Growth_Arrest,false,false,true
-8,-7,Growth_Arrest,false,false,true
7,8,Growth_Arrest,false,true,true
-7,-8,Growth_Arrest,false,false,false
4,-10,Growth_Arrest,false,false,true
-4,10,Growth_Arrest,false,true,true
10,-4,Growth_Arrest,false,false,true
-10,4,Growth_Arrest,false,true,false
10,4,Growth_Arrest,false,false,true
-10,-4,Growth_Arrest,false,true,true
4,10,Growth_Arrest,false,false,true
-4,-10,Growth_Arrest,false,false,false
6,-9,Growth_Arrest,false,false,true
-6,9,Growth_Arrest,false,true,true
9,-6,Growth_Arrest,false,false,true
-9,6,Growth_Arrest,false,false,true
9,6,Growth_Arrest,false,false,false
-9,-6,Growth_Arrest,false,false,false
6,9,Growth_Arrest,false,true,true
-6,-9,Growth_Arrest,false,false,true
11,0,Growth_Arrest,false,false,true
-11,0,Growth_Arrest,false,true,true
0,11,Growth_Arrest,false,false,true
0,-11,Growth_Arrest,false,true,false
1,-11,Growth_Arrest,false,false,true
-1,11,Growth_Arrest,false,true,true
11,-1,Growth_Arrest,false,true,true
-11,1,Growth_Arrest,false,false,false
11,1,Growth_Arrest,false,false,true
-11,-1,Growth_Arrest,false,false,true
1,11,Growth_Arrest,false,true,true
-1,-11,Growth_Arrest,false,false,true
2,-11,Growth_Arrest,false,false,true
-2,11,Growth_Arrest,false,false,false
5,-10,Growth_Arrest,false,true,false
-5,10,Growth_Arrest,false,false,true
10,-5,Growth_Arrest,false,true,true
-10,5,Growth_Arrest,false,true,true
11,-2,Growth_Arrest,false,false,false
-11,2,Growth_Arrest,false,false,true
11,2,Growth_Arrest,false,true,false
-11,-2,Growth_Arrest,false,false,true
10,5,Growth_Arrest,false,false,true
-10,-5,Growth_Arrest,false,true,true
5,10,Growth_Arrest,false,false,true
-5,-10,Growth_Arrest,false,true,true
2,11,Growth_Arrest,false,true,true
-2,-11,Growth_Arrest,false,true,false
8,-8,Growth_Arrest,false,true,true
-8,8,Growth_Arrest,false,false,true
8,8,Growth_Arrest,false,true,true
-8,-8,Growth_Arrest,false,false,false
3,-11,Growth_Arrest,false,true,true
-3,11,Growth_Arrest,false,false,true
7,-9,Growth_Arrest,false,true,true
-7,9,Growth_Arrest,false,true,false
9,-7,Growth_Arrest,false,false,false
-9,7,Growth_Arrest,false,true,false
11,-3,Growth_Arrest,false,false,false
-11,3,Growth_Arrest,false,true,true
11,3,Growth_Arrest,false,false,false
-11,-3,Growth_Arrest,false,true,false
9,7,Growth_Arrest,false,false,false
-9,-7,Growth_Arrest,false,false,false
7,9,Growth_Arrest,false,false,false
-7,-9,Growth_Arrest,false,true,false
3,11,Growth_Arrest,false,true,true
-3,-11,Growth_Arrest,false,false,true
6,-10,Growth_Arrest,false,false,true
-6,10,Growth_Arrest,false,false,false
10,-6,Growth_Arrest,false,false,true
-10,6,Growth_Arrest,false,true,true
10,6,Growth_Arrest,false,false,true
-10,-6,Growth_Arrest,false,false,true
6,10,Growth_Arrest,false,false,false
-6,-10,Growth_Arrest,false,false,false
4,-11,Growth_Arrest,false,true,false
-4,11,Growth_Arrest,false,true,false
11,-4,Growth_Arrest,false,true,false
-11,4,Growth_Arrest,false,false,true
11,4,Growth_Arrest,false,false,false
-11,-4,Growth_Arrest,false,true,true
4,11,Growth_Arrest,false,false,false
-4,-11,Growth_Arrest,false,true,false
12,0,Growth_Arrest,false,false,false
-12,0,Growth_Arrest,false,true,true
0,12,Growth_Arrest,false,false,false
0,-12,Growth_Arrest,false,false,true
1,-12,Growth_Arrest,false,false,false
-1,12,Growth_Arrest,false,true,false
8,-9,Growth_Arrest,false,true,false
-8,9,Growth_Arrest,false,false,false
9,-8,Growth_Arrest,false,true,true
-9,8,Growth_Arrest,false,true,false
12,-1,Growth_Arrest,false,true,false
-12,1,Growth_Arrest,false,false,true
12,1,Growth_Arrest,false,false,false
-12,-1,Growth_Arrest,false,false,false
9,8,Growth_Arrest,false,false,true
-9,-8,Growth_Arrest,false,false,true
8,9,Growth_Arrest,false,true,false
-8,-9,Growth_Arrest,false,false,false
1,12,Growth_Arrest,false,true,false
-1,-12,Growth_Arrest,false,true,false
5,-11,Growth_Arrest,false,true,false
-5,11,Growth_Arrest,false,false,true
11,-5,Growth_Arrest,false,true,false
-11,5,Growth_Arrest,false,true,false
11,5,Growth_Arrest,false,true,true
-11,-5,Growth_Arrest,false,false,false
5,11,Growth_Arrest,false,false,true
-5,-11,Growth_Arrest,false,true,false
2,-12,Growth_Arrest,false,false,true
-2,12,Growth_Arrest,false,true,true
12,-2,Growth_Arrest,false,false,false
-12,2,Growth_Arrest,false,false,true
12,2,Growth_Arrest,false,false,true
-12,-2,Growth_Arrest,false,false,true
2,12,Growth_Arrest,false,true,true
-2,-12,Growth_Arrest,false,false,false
7,-10,Growth_Arrest,false,false,true
-7,10,Growth_Arrest,false,true,true
10,-7,Growth_Arrest,false,true,true
-10,7,Growth_Arrest,false,false,true
10,7,Growth_Arrest,false,false,false
-10,-7,Growth_Arrest,false,true,false
7,10,Growth_Arrest,false,false,true
-7,-10,Growth_Arrest,false,false,true
3,-12,Growth_Arrest,false,false,false
-3,12,Growth_Arrest,false,false,false
12,-3,Growth_Arrest,false,true,false
-12,3,Growth_Arrest,false,true,false
12,3,Growth_Arrest,false,true,true
-12,-3,Growth_Arrest,false,true,false
3,12,Growth_Arrest,false,false,false
-3,-12,Growth_Arrest,false,true,false
6,-11,Growth_Arrest,false,false,true
-6,11,Growth_Arrest,false,false,true
11,-6,Growth_Arrest,false,false,false
-11,6,Growth_Arrest,false,true,false
11,6,Growth_Arrest,false,true,false
-11,-6,Growth_Arrest,false,false,true
6,11,Growth_Arrest,false,true,true
-6,-11,Growth_Arrest,false,false,true
-12,-5,Growth_Arrest,false,false,false
2,13,Growth_Arrest,false,true,false
10,-8,Growth_Arrest,false,true,false
