# origin=center, cell_size_um=20.0, domain_size_um=3000.0, description="Spheroid pattern with 6000 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
7,-21,Proliferation,true,false,false
22,26,Proliferation,true,true,false
-33,14,Proliferation,true,true,false
-40,17,Proliferation,true,false,true
-24,3,Growth_Arrest,false,true,false
41,-3,Proliferation,true,false,false
17,-38,Proliferation,true,true,true
25,-32,Proliferation,true,false,false
-21,-8,Proliferation,true,true,true
-40,12,Proliferation,true,true,true
21,22,Proliferation,true,false,false
-2,16,Proliferation,true,false,false
-19,-4,Growth_Arrest,false,false,false
7,6,Proliferation,true,false,true
17,9,Proliferation,true,true,true
-38,-18,Growth_Arrest,false,false,false
29,1,Proliferation,true,true,false
16,35,Proliferation,true,false,true
-4,-22,Growth_Arrest,false,true,true
39,-16,Growth_Arrest,false,false,true
27,1,Proliferation,true,true,false
-17,3,Growth_Arrest,false,true,true
-38,-17,Proliferation,true,true,true
-23,-36,Proliferation,true,true,false
-31,26,Growth_Arrest,false,true,false
6,16,Proliferation,true,true,false
-41,-12,Proliferation,true,false,true
28,-2,Proliferation,true,false,false
-15,-26,Proliferation,true,false,true
-3,16,Proliferation,true,true,true
12,1,Proliferation,true,true,false
-18,-2,Proliferation,true,false,true
30,-9,Proliferation,true,true,false
-10,-27,Growth_Arrest,false,false,false
3,-7,Proliferation,true,true,false
28,-8,Proliferation,true,false,false
-21,29,Proliferation,true,true,true
-27,1,Growth_Arrest,false,true,true
6,19,Proliferation,true,false,true
-36,-14,Growth_Arrest,false,true,true
-12,-19,Proliferation,true,true,false
-36,5,Proliferation,true,true,true
-8,-4,Proliferation,true,false,false
-24,-28,Proliferation,true,false,true
-21,12,Growth_Arrest,false,false,false
10,21,Proliferation,true,true,false
-14,13,Growth_Arrest,false,false,false
-39,-11,Proliferation,true,false,false
3,8,Proliferation,true,false,true
-8,-36,Growth_Arrest,false,false,true
9,-36,Proliferation,true,false,false
19,-36,Proliferation,true,true,false
-14,29,Growth_Arrest,false,true,false
-6,1,Proliferation,true,true,false
18,10,Proliferation,true,true,false
-7,-18,Growth_Arrest,false,true,false
