# cell_size_um=20.0, domain_size_um=3000.0, description="Spheroid pattern with 5000 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
77,52,Growth_Arrest,false,false,true
82,84,Growth_Arrest,false,false,false
102,100,Proliferation,true,false,false
55,43,Proliferation,true,false,false
64,65,Growth_Arrest,false,false,true
91,94,Proliferation,true,false,false
46,100,Proliferation,true,true,false
84,107,Proliferation,true,false,true
82,108,Growth_Arrest,false,true,false
101,95,Proliferation,true,true,true
49,57,Proliferation,true,false,false
52,43,Proliferation,true,true,true
73,35,Growth_Arrest,false,false,true
103,64,Growth_Arrest,false,false,false
105,81,Growth_Arrest,false,true,false
51,69,Proliferation,true,false,false
92,68,Growth_Arrest,false,true,true
104,97,Proliferation,true,false,false
77,59,Proliferation,true,true,false
42,83,Growth_Arrest,false,false,false
77,45,Proliferation,true,false,true
61,92,Growth_Arrest,false,true,true
39,90,Proliferation,true,false,false
57,95,Proliferation,true,false,true
63,37,Proliferation,true,true,true
106,60,Proliferation,true,true,false
102,94,Proliferation,true,false,true
107,96,Proliferation,true,false,true
62,51,Proliferation,true,false,false
39,63,Proliferation,true,false,false
57,79,Proliferation,true,false,false
42,84,Growth_Arrest,false,true,false
47,67,Growth_Arrest,false,true,false
67,82,Proliferation,true,true,true
81,74,Proliferation,true,false,true
84,44,Proliferation,true,false,false
85,42,Growth_Arrest,false,true,true
65,103,Proliferation,true,false,true
56,51,Proliferation,true,true,true
99,80,Proliferation,true,false,false
93,43,Growth_Arrest,false,false,true
58,85,Proliferation,true,false,false
74,56,Proliferation,true,true,true
70,60,Growth_Arrest,false,true,false
73,92,Growth_Arrest,false,false,true
69,46,Proliferation,true,true,false
55,69,Growth_Arrest,false,false,false
40,65,Growth_Arrest,false,true,true
49,87,Proliferation,true,false,false
51,64,Proliferation,true,false,true
59,83,Growth_Arrest,false,false,false
95,51,Growth_Arrest,false,false,false
76,89,Growth_Arrest,false,false,true
79,108,Growth_Arrest,false,true,true
91,95,Proliferation,true,true,true
99,45,Proliferation,true,false,true
95,78,Proliferation,true,false,true
60,51,Proliferation,true,true,true
62,97,Proliferation,true,false,false
58,43,Growth_Arrest,false,true,false
41,78,Growth_Arrest,false,true,true
69,62,Proliferation,true,true,true
76,67,Proliferation,true,true,true
80,104,Proliferation,true,true,false
70,65,Proliferation,true,true,false
74,52,Growth_Arrest,false,false,true
36,75,Growth_Arrest,false,true,false
91,93,Growth_Arrest,false,true,true
57,70,Proliferation,true,false,false
71,100,Growth_Arrest,false,true,false
90,48,Growth_Arrest,false,false,true
103,49,Growth_Arrest,false,true,true
42,68,Proliferation,true,true,true
53,63,Growth_Arrest,false,true,false
53,86,Growth_Arrest,false,false,false
77,36,Growth_Arrest,false,false,true
70,69,Proliferation,true,false,false
107,84,Growth_Arrest,false,true,false
84,96,Proliferation,true,false,true
66,99,Growth_Arrest,false,false,true
95,63,Growth_Arrest,false,true,false
95,49,Growth_Arrest,false,true,false
89,63,Proliferation,true,false,true
64,44,Proliferation,true,true,false
91,42,Proliferation,true,true,true
99,44,Proliferation,true,true,false
58,71,Proliferation,true,true,true
77,44,Proliferation,true,true,true
88,43,Growth_Arrest,false,true,true
83,107,Proliferation,true,true,true
109,93,Proliferation,true,true,false
82,49,Growth_Arrest,false,true,true
40,81,Growth_Arrest,false,false,true
113,65,Growth_Arrest,false,true,false
57,75,Proliferation,true,true,true
48,47,Proliferation,true,false,false
76,83,Proliferation,true,false,false
51,80,Proliferation,true,true,false
74,90,Proliferation,true,true,false
74,79,Proliferation,true,false,false
66,81,Proliferation,true,true,false
70,62,Proliferation,true,true,true
82,74,Proliferation,true,false,false
103,102,Growth_Arrest,false,true,true
71,77,Proliferation,true,true,true
53,87,Growth_Arrest,false,false,false
54,43,Proliferation,true,false,false
95,92,Growth_Arrest,false,true,true
51,99,Proliferation,true,true,true
99,85,Proliferation,true,false,true
58,64,Proliferation,true,true,false
96,54,Growth_Arrest,false,true,true
97,105,Proliferation,true,true,true
85,60,Growth_Arrest,false,false,false
77,78,Proliferation,true,true,false
74,103,Proliferation,true,false,true
50,59,Growth_Arrest,false,false,true
88,52,Proliferation,true,false,true
103,67,Proliferation,true,true,false
95,91,Growth_Arrest,false,true,false
107,88,Proliferation,true,false,false
82,96,Proliferation,true,false,true
54,74,Growth_Arrest,false,true,true
101,49,Growth_Arrest,false,false,false
87,93,Proliferation,true,false,true
103,70,Growth_Arrest,false,true,false
82,65,Proliferation,true,true,false
85,92,Growth_Arrest,false,true,false
66,56,Proliferation,true,true,false
74,58,Proliferation,true,false,false
85,63,Growth_Arrest,false,false,true
89,94,Proliferation,true,true,true
43,86,Growth_Arrest,false,true,true
84,98,Proliferation,true,false,false
48,88,Proliferation,true,true,false
98,100,Proliferation,true,false,true
111,60,Proliferation,true,true,false
43,88,Proliferation,true,false,true
88,86,Proliferation,true,false,false
81,85,Growth_Arrest,false,true,true
87,46,Proliferation,true,true,true
99,98,Proliferation,true,false,false
72,94,Proliferation,true,false,false
58,44,Proliferation,true,false,false
87,56,Proliferation,true,false,false
61,80,Proliferation,true,false,true
