# origin=center, cell_size_um=20.0, domain_size_um=3000.0, description="Spheroid pattern with 200 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
1,5,Proliferation,true,true,true
4,4,Growth_Arrest,false,false,true
0,-1,Proliferation,true,false,true
3,-4,Proliferation,true,true,true
1,-7,Growth_Arrest,false,true,true
5,1,Growth_Arrest,false,true,true
3,3,Proliferation,true,true,true
2,-4,Proliferation,true,false,true
-4,-4,Proliferation,true,false,true
4,2,Growth_Arrest,false,false,true
-6,5,Proliferation,true,false,true
4,-3,Proliferation,true,false,true
-1,4,Proliferation,true,false,false
-5,3,Proliferation,true,false,false
5,3,Proliferation,true,true,false
3,5,Proliferation,true,false,false
-2,-7,Proliferation,true,false,true
-1,3,Proliferation,true,true,true
-2,4,Proliferation,true,false,true
3,-5,Proliferation,true,true,false
2,-5,Proliferation,true,true,true
5,-6,Proliferation,true,true,false
4,-1,Proliferation,true,true,true
2,-2,Growth_Arrest,false,true,false
-7,-2,Growth_Arrest,false,true,true
0,0,Proliferation,true,false,false
4,3,Proliferation,true,true,true
-4,-5,Growth_Arrest,false,false,false
-5,-3,Proliferation,true,true,true
1,-6,Growth_Arrest,false,true,false
-3,-1,Proliferation,true,true,true
-5,-7,Proliferation,true,false,true
6,2,Proliferation,true,true,true
-3,0,Growth_Arrest,false,false,false
-3,2,Proliferation,true,false,false
-6,-3,Growth_Arrest,false,true,true
-5,2,Proliferation,true,false,false
-6,-5,Proliferation,true,false,false
-3,-5,Proliferation,true,false,true
-1,-3,Proliferation,true,true,true
5,4,Proliferation,true,false,true
-1,-7,Proliferation,true,true,false
0,6,Proliferation,true,true,false
6,0,Proliferation,true,false,true
4,-4,Proliferation,true,false,false
-5,-6,Proliferation,true,false,true
-7,4,Proliferation,true,false,true
1,-4,Growth_Arrest,false,false,true
2,2,Proliferation,true,false,true
-7,-5,Growth_Arrest,false,false,true
-4,-1,Growth_Arrest,false,false,false
-7,-1,Proliferation,true,true,false
-6,-1,Proliferation,true,false,false
4,-2,Proliferation,true,false,false
-1,-2,Proliferation,true,true,true
3,6,Proliferation,true,false,true
-4,4,Proliferation,true,true,false
-6,-4,Growth_Arrest,false,false,false
-3,5,Growth_Arrest,false,true,false
5,2,Growth_Arrest,false,false,true
-2,-8,Growth_Arrest,false,false,true
3,2,Proliferation,true,false,true
0,-2,Proliferation,true,false,false
